DHI_NSRDB,DNI_NSRDB,GHI_NSRDB
467.5,114.5,576.0
476.0,101.5,573.0
484.0,271.5,727.5
415.0,195.5,571.5
251.0,105.0,323.0
136.0,6.0,139.0
68.5,378.0,138.0
11.0,0.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.5,0.0,8.5
66.0,4.5,67.5
173.5,175.5,259.5
252.5,35.0,277.0
130.5,7.0,137.0
286.5,36.0,320.5
447.0,46.5,491.5
308.0,20.5,327.0
378.5,97.0,458.5
195.0,488.0,489.5
53.5,825.0,420.0
37.0,633.0,178.0
11.0,0.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,3.0
32.0,0.0,32.0
206.0,29.5,223.0
348.5,88.0,412.0
447.0,119.5,549.5
427.0,399.5,800.5
444.0,394.0,818.5
413.5,408.5,784.0
383.5,405.5,707.0
261.5,341.0,488.0
135.0,496.0,338.0
82.0,80.5,100.5
6.0,0.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,2.0
129.5,121.5,172.5
233.5,146.0,307.0
325.0,148.0,437.0
432.5,266.5,662.5
509.0,280.5,772.5
510.5,127.5,632.0
405.5,38.5,441.5
246.5,502.5,634.5
310.5,123.5,391.5
104.0,17.0,112.0
28.5,0.0,28.5
1.5,0.0,1.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.5,0.0,15.5
113.0,246.5,203.0
237.0,283.5,391.5
343.5,179.5,478.0
415.0,63.0,469.5
222.0,503.5,698.0
473.0,77.5,548.0
482.5,158.0,627.0
144.5,468.5,504.5
72.0,884.5,641.5
62.0,791.5,415.0
80.5,46.0,92.0
5.5,0.0,5.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
31.0,135.5,40.0
102.5,220.0,185.5
182.0,20.5,194.0
209.5,15.5,221.0
271.0,26.0,293.5
446.5,53.5,497.0
408.0,41.5,447.5
448.0,88.5,529.5
381.0,359.0,669.5
236.0,55.0,274.0
195.5,119.0,247.0
80.0,209.0,127.0
7.5,0.0,7.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.5,0.0,2.5
61.0,0.0,61.0
159.5,24.0,173.5
325.5,59.5,368.0
191.5,11.0,201.0
266.5,18.5,284.5
190.5,13.0,203.0
245.5,17.5,262.0
280.5,33.5,308.5
230.0,74.5,281.5
163.0,178.5,252.0
73.0,225.5,111.5
10.0,0.0,10.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.0,0.0,19.0
97.0,366.0,196.5
150.0,10.0,156.0
275.0,27.5,295.0
278.5,20.0,296.0
388.5,31.5,418.5
440.0,58.0,496.0
105.0,5.5,110.0
193.0,13.0,203.5
206.5,18.0,219.0
91.0,386.5,242.5
41.0,603.5,177.5
11.0,0.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.5,0.0,7.5
113.0,15.5,119.0
55.0,880.0,528.5
62.5,939.5,739.0
222.0,499.5,661.5
484.0,109.0,585.5
520.5,205.5,717.5
89.5,949.5,952.0
84.5,923.5,828.0
75.5,879.5,645.0
188.5,110.0,242.0
2.0,0.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
22.5,0.0,22.5
33.0,0.0,33.0
195.5,73.0,238.5
344.0,94.0,414.0
381.0,92.5,458.5
367.5,26.5,392.5
277.0,19.0,296.0
306.0,21.0,326.0
410.0,101.0,491.0
254.0,41.0,282.0
167.0,44.5,185.5
70.0,3.0,71.0
4.5,0.0,4.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
20.0,335.5,58.5
46.0,742.0,285.0
58.0,874.5,528.0
64.5,938.0,740.5
71.0,967.5,900.5
481.0,131.0,603.5
75.0,985.0,1016.0
369.5,28.0,395.5
262.5,539.5,684.5
182.5,551.0,555.5
61.5,800.0,422.0
42.5,599.0,178.5
11.0,0.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
24.5,80.5,26.0
92.5,364.0,189.5
146.0,10.0,151.0
163.5,9.5,170.5
230.5,16.5,245.5
221.5,496.5,681.5
301.0,550.0,826.0
491.5,143.5,623.0
393.0,360.5,681.5
246.5,101.0,308.5
200.5,148.0,266.5
15.5,0.0,15.5
1.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
28.5,115.0,33.0
32.5,406.0,185.0
161.0,483.5,400.5
186.0,486.5,518.5
233.5,498.0,648.0
505.5,127.5,626.0
298.5,571.5,844.5
84.5,958.0,958.5
79.5,935.0,835.0
72.0,891.0,651.0
60.0,806.0,423.5
41.0,610.0,180.0
7.0,108.5,11.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.5,366.5,59.0
85.0,363.5,180.5
183.5,28.5,198.0
306.5,38.5,334.5
404.5,83.0,477.5
233.5,510.5,719.5
273.5,526.0,779.5
463.0,80.5,537.5
352.5,118.5,452.0
279.0,64.0,319.5
151.5,12.5,158.0
79.5,25.0,85.5
5.5,0.0,5.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
17.5,0.0,17.5
41.5,765.0,287.5
52.0,890.0,531.0
199.0,664.0,667.0
247.5,659.0,805.5
270.0,668.5,903.0
66.0,995.5,1021.0
69.5,982.5,967.5
403.0,335.0,676.0
299.5,243.5,463.5
157.5,436.0,341.5
69.5,355.5,150.5
9.5,0.0,9.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.5,0.0,10.5
121.5,40.0,136.0
232.5,144.5,306.0
248.5,173.5,381.0
386.0,57.5,437.0
505.0,147.5,643.5
493.0,76.5,566.5
464.5,82.0,541.0
404.5,83.0,472.5
303.5,74.0,352.0
108.0,438.0,327.5
41.5,607.0,180.0
7.0,108.0,11.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.5,254.5,51.0
43.5,0.0,43.5
58.5,877.5,532.0
211.5,496.0,552.5
69.0,976.5,910.0
498.0,125.5,618.0
525.0,183.5,702.0
288.0,568.5,801.5
195.0,494.5,580.5
58.5,930.5,666.5
50.0,854.0,436.5
36.0,668.5,187.5
7.0,137.5,12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.5,0.0,4.5
125.0,191.5,180.5
156.0,599.5,464.0
224.0,579.5,629.0
432.5,222.0,628.0
473.0,75.0,544.0
389.5,87.0,474.0
438.5,51.0,485.5
129.5,482.5,537.5
215.5,120.5,289.0
153.5,125.0,217.0
77.0,11.5,80.0
5.0,0.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.5,0.0,6.5
55.5,0.0,55.5
239.5,95.5,294.5
182.5,12.0,191.5
401.5,74.5,464.5
312.5,20.5,332.0
302.0,592.0,870.5
266.0,526.5,758.0
239.0,561.5,709.0
65.0,915.5,664.0
55.0,834.0,433.5
38.5,640.5,184.5
7.0,121.5,11.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
14.0,282.0,53.0
42.5,777.5,291.5
53.0,899.5,539.0
223.0,528.0,588.5
67.5,983.5,917.0
494.0,158.5,645.0
460.0,103.0,560.0
457.5,189.5,634.0
73.0,957.0,851.5
65.0,915.5,664.5
108.0,409.0,271.5
38.0,640.5,184.0
7.0,121.0,11.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,2.0
129.0,85.5,158.5
190.0,45.0,212.5
314.0,62.0,361.0
439.5,242.5,646.5
514.0,199.0,703.0
514.5,109.0,620.5
315.0,35.0,347.5
248.0,491.0,633.0
186.0,512.5,539.0
202.0,134.0,264.0
44.5,580.5,178.0
7.5,83.0,10.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.5,0.0,11.5
120.0,33.5,132.0
199.0,38.0,222.0
317.0,52.0,354.5
421.0,83.5,494.0
433.0,43.5,475.0
532.5,164.0,691.0
488.5,110.5,591.5
293.5,23.5,313.5
265.5,33.5,288.5
199.0,162.0,276.5
68.5,0.5,68.5
4.0,0.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
22.5,0.0,22.5
108.0,11.5,112.0
228.0,52.5,258.5
153.0,482.0,522.5
434.0,319.5,709.5
504.0,207.5,702.0
514.0,259.0,764.5
83.0,969.0,976.0
241.5,650.5,762.5
69.0,904.0,662.5
58.0,820.5,431.0
51.0,549.0,173.0
7.0,109.5,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.0,0.0,11.0
124.5,85.5,150.0
96.0,1.5,97.0
209.5,16.0,221.5
463.5,160.0,603.0
346.5,26.5,372.0
449.0,44.5,493.0
501.0,172.5,659.5
238.5,651.5,760.0
64.0,912.5,663.5
143.5,459.0,332.5
40.0,618.5,181.0
7.0,102.5,10.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.5,0.0,4.5
66.0,0.0,66.0
187.5,49.0,212.5
356.0,172.5,477.5
365.0,33.0,394.0
479.0,128.0,599.5
339.0,21.5,360.0
400.5,35.5,433.0
353.0,36.5,384.0
320.0,111.5,394.0
119.0,394.5,276.5
76.0,9.5,78.5
4.5,0.0,4.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,0.0,12.0
118.5,26.0,128.0
241.5,79.0,284.0
204.5,659.0,674.0
458.5,256.5,681.5
516.5,256.5,761.5
303.5,605.0,888.5
77.0,975.0,979.0
222.0,696.0,800.0
151.5,686.0,614.0
185.5,57.5,210.5
72.0,307.5,124.5
6.5,110.5,10.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.5,0.0,19.5
69.5,269.0,171.5
185.5,53.0,212.0
272.0,39.0,302.0
75.0,964.5,914.0
469.5,305.5,761.5
77.0,985.5,1034.0
92.0,953.5,974.0
311.5,27.5,335.0
135.0,5.5,139.5
69.0,0.0,69.0
5.5,0.0,5.5
7.5,61.5,9.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.0,250.0,50.5
49.0,736.0,287.0
60.5,875.0,537.0
68.5,939.0,755.0
454.0,107.0,547.0
439.0,40.5,477.5
285.0,520.0,792.0
486.5,174.5,646.5
402.0,73.5,462.0
176.0,11.5,183.5
97.5,2.0,98.5
45.0,197.0,76.5
7.5,43.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.5,252.5,50.5
48.5,734.5,286.5
45.0,445.5,310.5
243.5,19.0,257.5
290.0,35.0,320.5
158.0,13.0,170.5
376.5,39.0,414.5
289.5,21.0,309.0
138.0,9.5,146.0
164.5,21.0,177.0
160.0,62.5,186.0
79.5,25.5,86.0
4.5,0.0,4.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,3.0
71.0,0.0,71.0
232.5,66.0,271.0
229.5,592.5,650.0
84.0,952.0,915.0
279.0,506.0,756.5
294.0,515.0,797.5
290.0,533.0,792.0
80.0,463.0,475.0
84.5,863.0,653.5
123.5,432.5,339.0
48.0,0.0,48.0
7.0,65.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
24.0,74.5,34.5
130.0,198.5,194.0
114.5,2.0,115.5
121.5,5.0,126.0
138.5,9.0,147.5
271.5,19.0,290.0
448.0,169.5,613.0
377.0,177.0,545.0
315.5,51.5,357.5
305.0,72.0,354.0
165.5,46.0,189.0
5.0,0.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.5,0.0,4.5
53.5,0.0,53.5
215.5,32.0,233.5
367.5,235.0,542.5
383.5,130.0,500.5
486.5,71.0,556.0
430.0,38.5,468.0
503.5,137.0,630.5
258.5,521.5,672.5
184.5,546.0,561.5
62.5,808.0,429.5
51.0,254.0,90.5
6.5,81.5,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.5,0.0,4.5
62.5,392.5,212.0
102.0,449.5,371.0
225.0,500.0,575.5
181.0,13.0,192.0
316.0,36.0,351.0
371.5,35.0,406.5
348.5,23.5,371.0
418.0,129.0,522.5
79.5,877.5,658.5
69.0,778.0,422.5
45.5,566.5,173.0
9.0,0.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
15.5,259.0,51.5
46.0,748.5,290.5
122.5,437.0,340.0
168.0,491.5,549.5
242.0,512.5,704.5
502.5,291.0,782.5
557.0,249.5,801.0
296.5,620.0,867.0
93.5,921.0,851.0
162.5,670.5,614.0
143.5,525.5,369.0
49.0,541.0,171.0
8.5,0.0,8.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
25.0,56.0,32.5
131.5,185.5,189.0
251.5,252.0,388.5
371.0,123.0,460.5
301.5,21.5,321.0
389.0,42.5,430.5
371.5,24.0,395.0
342.0,23.0,363.5
362.0,46.5,399.5
294.5,55.0,331.0
134.0,6.5,137.5
35.0,656.5,181.5
9.0,0.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.5,0.0,3.5
82.0,0.0,82.0
143.0,5.5,146.5
254.0,52.5,292.0
287.0,45.5,326.5
283.5,19.5,302.5
420.5,31.0,451.0
309.0,20.5,328.5
397.0,70.5,454.5
168.5,10.5,176.0
97.0,435.0,317.0
37.0,629.0,177.0
8.5,0.0,8.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
25.0,56.5,33.0
104.5,74.5,124.5
243.5,203.0,362.0
361.5,284.5,569.5
259.5,658.5,830.0
531.5,289.5,810.0
540.5,197.0,734.0
378.5,176.0,546.5
263.0,20.0,279.5
245.0,26.5,262.0
121.5,1.5,122.5
44.0,0.0,44.0
2.0,0.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
24.0,6.5,25.0
106.5,414.0,226.5
179.0,500.5,437.0
375.5,212.0,535.0
261.0,19.0,278.0
263.5,19.0,282.0
317.0,21.0,338.0
499.0,174.0,660.5
264.0,647.5,787.5
80.5,877.5,659.0
51.5,404.0,256.0
64.0,420.0,151.0
7.5,0.0,7.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.5,0.0,6.5
78.0,2.5,78.5
209.0,62.5,247.0
347.0,60.5,392.5
382.0,35.0,413.5
483.5,78.0,559.5
300.5,20.0,321.0
311.0,33.5,344.0
189.5,12.5,200.0
123.0,4.5,127.0
139.0,38.5,154.5
81.5,74.5,98.0
4.0,0.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.5,0.0,18.5
120.0,89.0,154.5
246.0,137.0,317.5
293.5,28.5,315.0
395.0,43.0,433.5
535.0,164.5,694.0
524.5,217.5,738.5
511.0,193.5,693.5
436.0,149.0,559.5
224.0,25.0,241.5
150.5,28.0,162.0
71.0,302.5,137.0
5.0,102.0,7.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
22.5,137.5,42.5
99.5,484.5,256.5
231.0,323.0,401.5
354.5,67.0,404.5
451.0,186.0,619.0
521.5,193.5,710.0
397.0,41.0,438.0
255.5,22.5,277.0
284.0,21.0,302.0
215.5,494.5,523.0
148.0,460.0,337.0
43.0,580.5,170.5
5.5,67.0,7.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,3.0
107.5,54.0,122.0
106.0,462.0,386.0
245.5,25.0,264.5
471.5,121.5,579.5
519.5,124.0,640.0
563.0,313.5,872.0
416.0,178.0,586.5
398.5,392.5,721.0
296.0,334.0,520.5
188.0,299.5,319.0
80.5,98.5,102.0
4.0,0.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.5,0.0,16.5
96.5,10.0,100.5
167.0,23.5,179.5
276.0,22.5,293.5
386.0,47.0,429.0
514.0,134.0,643.5
501.5,100.0,601.5
480.5,106.5,579.5
423.0,95.0,502.0
327.0,193.5,454.0
190.5,271.5,309.0
75.5,228.5,125.0
4.5,0.0,4.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.5,0.0,8.5
44.0,0.0,44.0
215.5,61.5,253.0
385.0,195.5,530.0
460.0,128.5,576.5
532.5,207.5,734.5
513.0,88.5,600.5
492.5,136.0,619.0
424.5,246.0,625.0
77.5,890.5,664.0
147.0,465.5,337.5
65.5,346.5,140.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.0,95.5,15.0
43.5,783.0,306.0
54.5,907.5,562.0
61.5,965.5,784.5
474.5,261.0,706.5
295.0,549.0,834.5
510.0,87.5,596.5
460.5,54.5,512.0
425.0,219.0,602.5
327.5,181.0,446.5
82.0,425.5,296.0
51.0,253.5,87.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,2.0
104.0,1.5,104.5
99.0,0.5,99.5
181.5,11.0,190.5
375.0,34.5,405.5
442.5,48.0,490.0
423.0,32.5,456.0
480.0,74.5,550.0
371.0,56.0,419.0
327.5,184.5,448.5
135.0,78.5,174.5
5.0,0.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
22.0,272.5,62.0
47.5,763.5,304.0
157.0,455.0,390.0
207.0,522.5,617.5
380.5,39.5,416.5
478.5,97.5,573.0
305.0,642.0,937.5
309.0,642.5,905.5
253.0,541.5,713.5
82.5,879.5,660.5
151.0,12.5,157.0
58.0,438.5,147.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
23.5,297.5,60.5
56.0,721.5,300.0
167.0,444.5,396.0
355.5,61.0,401.0
480.0,230.0,686.5
465.0,177.5,639.5
429.0,122.5,550.5
274.0,19.0,292.5
407.0,121.5,510.5
273.0,61.5,311.5
103.0,3.0,105.0
51.5,476.0,154.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
23.5,257.5,61.5
51.5,742.0,302.5
65.5,874.5,558.5
366.0,122.5,461.5
479.5,132.0,597.5
329.5,26.5,356.0
439.0,88.0,526.5
368.0,71.5,437.0
176.5,463.0,542.5
180.0,433.0,444.0
79.5,738.0,408.0
51.0,481.0,153.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
